0.0,2.4816641181307673,2.643063516158702
0.025,2.404097646413333,2.5814390727628442
0.05,2.355542707936726,2.549575799435679
0.075,2.281987550118953,2.488754063871585
0.1,2.218852828943289,2.455038530028927
0.125,2.1448890996732906,2.3893325313357403
0.15,2.1013507444004906,2.3681380457090606
0.175,2.0196716152738605,2.294688451465109
0.2,1.95374384721493,2.27171711156983
0.225,1.8990742045190159,2.2153482663846735
0.25,1.844197943442401,2.196605084915051
0.275,1.7629891992669693,2.152251470119356
0.3,1.710465785952397,2.1060388375143457
0.325,1.6320744223729824,2.057879796588903
0.35,1.7343434750729019,2.0291486388539943
0.375,1.5188928882358352,1.9676413315482868
0.4,1.4537851009175062,1.9525479318239853
0.425,1.3822127584681918,1.8918730770803556
0.45,1.306127848507101,1.8117728807982851
0.475,1.2798603608354346,1.8093478671153795
0.5,1.1872676029539257,1.7178725648365203
0.525,1.1405107236850902,1.7225544287224503
0.55,1.0551198543142966,1.636324963307685
0.575,1.0122695603141234,1.6088561955409846
0.6,0.9245793331776045,1.5346038510018618
0.625,0.890467875089489,1.5508756031849151
0.65,0.8205480489527458,1.488255792756668
0.675,0.7673373170407383,1.5126271728178529
0.7,0.7070745339750699,1.4402869238337557
0.725,0.6324485518304128,1.4160634617656698
0.75,0.5800526655687789,1.382329039590157
0.775,0.6415351062376167,1.3896979001373813
0.8,0.6701467883658202,1.3031558642742063
0.825,0.9269875768473885,1.3826908396921056
0.85,0.8134187939426414,1.2520103719757023
0.875,0.635370699648903,1.0741262927674353
0.9,0.5810063613011365,1.2062389086564387
0.925,0.14163852652732056,0.9475469904455138
0.95,0.08351232256469165,1.0513378099662076
0.975,0.025730882614963257,0.724133118649598
1.0,-0.03254832214889336,1.2669401105777822
1.025,6.544927718269635,6.283185307179586
1.05,7.017365457496987,6.283185307179586
1.075,6.068610179603568,5.434118991783294
1.1,6.009881992983657,4.801724590671863
1.125,5.947446211407307,5.068223057334151
1.15,5.8889554498785746,4.799988946983261
1.175,5.818866945181425,4.886528792247212
1.2,5.755063771202937,4.749564034192878
1.225,5.697654756881086,4.854995872531793
1.25,5.636790401774378,4.7634017211703314
1.275,5.571724219109841,4.793347944093787
1.3,5.50773315877966,4.686143208700749
1.325,5.454428414993197,4.722655002168784
1.35,5.408536801068878,4.757266139969579
1.375,5.330024510786848,4.651449218284924
1.4,5.29788806308988,4.675693992602644
1.425,5.222696635794222,4.606503890322154
1.45,5.169377320993915,4.602432075666402
1.475,5.077422531543326,4.421394923564051
1.5,5.014891378839312,4.422228865209005
1.525,4.944005697258717,4.350112494257498
1.55,4.899124088648184,4.353080851617422
1.575,4.810385163802474,4.282341057686212
1.6,4.7515238325320945,4.2641628914876435
1.625,4.64529441871045,4.200266676755783
1.65,4.64252396250931,4.193959794045302
1.675,4.572783033829723,4.135874346698421
1.7,4.507973148896585,4.105483511075119
1.725,4.045945783624079,4.038130829307796
1.75,4.397368631903108,4.0245658016734716
1.775,4.341985862440117,4.003517064212928
1.8,4.269257295347731,3.939640904268609
1.825,3.943986855712694,3.9165785566185893
1.85,3.887545223885624,3.8558150352351235
1.875,3.853869533786711,3.823364153964227
1.9,3.8250205900210617,3.7591997498632947
1.925,3.8179073368603973,3.7134662498647244
1.95,3.7823105238779062,3.6533426182360382
1.975,3.794959208067023,3.6303847918616317
2.0,3.7014602080990375,3.562445620611187
2.025,3.695736541841225,3.5289265855953316
2.05,3.628693151430987,3.4793932000304317
2.075,3.5701804317016244,3.440595524134355
2.1,3.506418641032255,3.388120507073986
2.125,3.449925046654438,3.3458170998895667
2.15,3.382310434225576,3.2982925034037494
2.175,3.3197644249790095,3.2512799936513224
2.2,3.2576378880494237,3.211069510692394
2.225,3.1856421747943213,3.1611900443651235
2.25,3.123806406175067,3.1144118892388706
2.275,3.058289921161282,3.065381719516846
2.3,2.9981481597444692,3.0163179199667804
2.325,2.927754025711886,2.9708137331659543
2.35,2.867776628880019,2.9209710651289353
2.375,2.8015174543306376,2.8780575478740573
2.4,2.7392366993129293,2.8257396216507162
2.425,2.669696562872517,2.7851129140835162
2.45,2.6116592799051337,2.733312900056706
2.475,2.5467621335238624,2.6952121532558744
2.5,2.4814027622960757,2.6333898481331466
