0.0,5.123119900398143,2.0492133190876753
0.025,5.182934650242559,2.1039227306212567
0.05,5.2384393924191475,2.151084150590701
0.075,5.294306246556591,2.2429406375223238
0.1,5.3474390348940375,2.242556469147294
0.125,5.401001034349553,2.311528725959703
0.15,5.459076160505776,2.378943982267271
0.175,5.515192372061285,2.2849115726192903
0.2,5.566381298785929,2.4287347215322588
0.225,5.621614779004418,2.505846689796104
0.25,5.677436299028491,2.5782029129796418
0.275,5.73752392652475,2.6569128547479037
0.3,5.793498446535511,2.7206253446095237
0.325,5.85557385939889,2.7821058102675678
0.35,5.90616134023619,2.8359447950054033
0.375,5.964497666805502,2.8926670040210163
0.4,6.020069692155013,2.942888004360271
0.425,6.0718104404101245,2.9787670691632537
0.45,6.123802168130495,3.0351641854400655
0.475,6.187246489858562,3.0935285171537976
0.5,6.042878485844803,3.1854136180520873
0.525,1.0860740760033554,3.2531884632294323
0.55,0.06873513925109662,3.3099180671159703
0.575,0.11590721687374517,3.359897327003827
0.6,0.17928262817005367,3.402862673024645
0.625,0.21253273774972267,3.4518552860179765
0.65,0.24445785752818452,3.6960031823287474
0.675,0.3152185967795902,3.5574573072783404
0.7,0.39639151554621577,3.661177089239064
0.725,0.45110661679638686,3.735833446142029
0.75,0.5087340448489905,3.7884939842920704
0.775,0.5611960975664321,3.8622257957758426
0.8,0.6203416062401348,3.9215993965543237
0.825,0.6725595636400052,3.968014424215738
0.85,0.7318715578794043,4.039980996372225
0.875,0.7658904258690603,4.310799811467478
0.9,0.8342796041047499,4.191830566041389
0.925,0.9026527790939332,4.263345546220805
0.95,0.9341641033594026,4.393639602238432
0.975,0.9755534358619546,4.467372294036624
1.0,1.0201021994263173,4.5004367812288715
1.025,1.0671054376535543,4.481035980541555
1.05,1.1222986367734222,4.588561875742019
1.075,1.1982191565828264,4.670705030849104
1.1,1.226713298997211,4.730166935188552
1.125,1.3223641938132475,4.786178989596311
1.15,1.3726973254775587,4.819602380520777
1.175,1.4773031355233157,4.8742844261407
1.2,1.5117077906046053,4.922248835582712
1.225,1.6025444268585445,4.981132540983643
1.25,1.6690988824770825,5.066211897459402
1.275,1.686747606471223,5.134746023921449
1.3,1.761563240783072,5.225745544130556
1.325,1.836050576825226,5.270606492305625
1.35,1.9668944232930459,5.333667085459261
1.375,2.0228594983355985,5.388156454538465
1.4,2.1132499704727783,5.425544782809987
1.425,2.217198692474485,5.544734754112554
1.45,2.366407695389686,5.606108392036365
1.475,2.539961892062428,5.670237049597082
1.5,2.717379412700323,5.750856980927462
1.525,2.8349285761842657,5.819029186163666
1.55,2.8987914903154572,5.888066442150769
1.575,2.9715432773015773,5.950081201616146
1.6,3.0703384068542356,6.005909748465952
1.625,3.1389833527641997,6.066595412712949
1.65,3.186458394359445,6.115935778631433
1.675,3.2465026076031656,6.174396305290248
1.7,3.3820031271673994,6.219243897277595
1.725,3.4399033914892514,6.342905120516665
1.75,3.474852164188316,3.8016005816164338
1.775,3.517038093017177,0.1957569668385668
1.8,3.5957567389091536,0.268014558184241
1.825,3.6591881863705296,0.3262753640796926
1.85,3.706077145248861,0.3845069221091997
1.875,3.7775870078855136,0.4627162161873486
1.9,3.8424224898504407,0.5298922141624867
1.925,3.8923297668000165,0.6138664341294848
1.95,3.9070226715070384,0.6909353932147854
1.975,3.938621848424882,0.7612807118569191
2.0,4.005692512237073,0.8016543346719817
2.025,4.0706150586323675,0.8543726907612423
2.05,4.150829810418517,0.9309923939671979
2.075,4.173492812142133,1.0076728402471629
2.1,4.239067382922468,1.078138202739909
2.125,4.314879178560343,1.161820583913036
2.15,4.357209474680986,1.2268519702035305
2.175,4.397116855847026,1.2988817990405785
2.2,4.439748299815471,1.3322101552708863
2.225,4.502492784877578,1.3819324343324348
2.25,4.57669340251651,1.439808407738035
2.275,4.646949279829756,1.4995771938518976
2.3,4.707340574826107,1.5647865135991816
2.325,4.762184467115722,1.6512382177905205
2.35,4.805341109102455,1.7254477977785534
2.375,4.842002863369242,1.7957384791650077
2.4,4.888217421933975,1.8530032051967227
2.425,4.954874128719408,1.8972753161227358
2.45,5.00708147433593,1.933712126585999
2.475,5.0595851974418995,1.9872614771745725
2.5,5.121646699898355,2.04039574689981
